,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2020-12-04,159.91050720214844,159.91050720214844,157.93800354003906,158.12899780273438,158.12899780273438,58272000,AMZN,155.86697,164.197998046875,0.0,-6.069000244140625
2020-12-07,157.82400512695312,159.03799438476562,157.08450317382812,157.89999389648438,157.89999389648438,55026000,AMZN,155.86697,166.10000610351562,0.0,-8.20001220703125
2020-12-16,158.80050659179688,162.35000610351562,158.1840057373047,162.04800415039062,162.04800415039062,88552000,AMZN,155.86697,159.13499450683594,0.0,2.9130096435546875
2021-01-05,158.30050659179688,161.16900634765625,158.2530059814453,160.92550659179688,160.92550659179688,53110000,AMZN,155.86697,161.62899780273438,0.0,-0.7034912109375
2021-01-20,159.09950256347656,163.99000549316406,158.75,163.16900634765625,163.16900634765625,106196000,AMZN,155.86697,164.32899475097656,0.0,-1.1599884033203125
2021-01-22,165.2154998779297,166.0955047607422,164.1580047607422,164.6114959716797,164.6114959716797,56438000,AMZN,155.86697,163.885498046875,0.0,0.7259979248046875
2021-01-26,164.8179931640625,166.89999389648438,164.14349365234375,166.30650329589844,166.30650329589844,59104000,AMZN,155.86697,165.4320068359375,0.0,0.8744964599609375
2021-02-02,169.0,171.38699340820312,168.05650329589844,169.0,169.0,141972000,AMZN,155.86697,157.97650146484375,0.0,11.02349853515625
2021-02-18,164.12100219726562,166.89999389648438,163.69700622558594,166.4114990234375,166.4114990234375,60548000,AMZN,155.86697,155.67950439453125,0.0,10.73199462890625
2021-02-19,166.4114990234375,166.6750030517578,162.28750610351562,162.4949951171875,162.4949951171875,86104000,AMZN,155.86697,154.47450256347656,0.0,8.020492553710938
2021-02-24,158.33749389648438,158.56149291992188,156.2689971923828,157.97650146484375,157.97650146484375,60226000,AMZN,155.86697,156.7864990234375,0.0,1.19000244140625
2021-02-26,154.75999450683594,156.1219940185547,151.8350067138672,154.64649963378906,154.64649963378906,85518000,AMZN,155.86697,153.7480010986328,-0.89849853515625,0.0
2021-03-05,150.25,150.4499969482422,144.0500030517578,150.0229949951172,150.0229949951172,107772000,AMZN,155.86697,152.60150146484375,2.5785064697265625,0.0
2021-03-10,154.92250061035156,155.822998046875,151.50250244140625,152.8820037841797,152.8820037841797,60250000,AMZN,155.86697,154.70399475097656,1.821990966796875,0.0
2021-03-12,153.75,154.94900512695312,152.27499389648438,154.47450256347656,154.47450256347656,48438000,AMZN,155.86697,161.3365020751953,6.86199951171875,0.0
2021-03-15,153.72850036621094,154.11199951171875,151.60450744628906,154.08399963378906,154.08399963378906,58272000,AMZN,155.86697,161.1909942626953,7.10699462890625,0.0
2021-03-17,153.66099548339844,158.65249633789062,153.51100158691406,156.7864990234375,156.7864990234375,62372000,AMZN,155.86697,164.96499633789062,0.0,-8.178497314453125
2021-03-23,156.35000610351562,159.10000610351562,156.04249572753906,156.875,156.875,76346000,AMZN,155.86697,166.64999389648438,0.0,-9.774993896484375
2021-03-31,153.2030029296875,155.9665069580078,153.125,154.70399475097656,154.70399475097656,61878000,AMZN,155.86697,165.45199584960938,10.748001098632812,0.0
2021-04-06,161.1875,162.36549377441406,160.8520050048828,161.1909942626953,161.1909942626953,50756000,AMZN,155.86697,170.8715057373047,0.0,-9.680511474609375
2021-04-07,161.69000244140625,165.1804962158203,161.1824951171875,163.96949768066406,163.96949768066406,66924000,AMZN,155.86697,172.9250030517578,0.0,-8.95550537109375
2021-04-28,171.74000549316406,174.49400329589844,171.25,172.9250030517578,172.9250030517578,92638000,AMZN,155.86697,161.58999633789062,0.0,11.335006713867188
2021-05-06,163.5,165.72000122070312,162.36000061035156,165.31849670410156,165.31849670410156,88954000,AMZN,155.86697,161.5054931640625,0.0,3.8130035400390625
2021-06-03,160.2115020751953,160.7220001220703,159.20150756835938,159.35049438476562,159.35049438476562,47966000,AMZN,155.86697,172.45399475097656,0.0,-13.103500366210938
2021-06-04,160.60000610351562,161.0500030517578,159.9405059814453,160.31100463867188,160.31100463867188,44994000,AMZN,155.86697,170.072998046875,0.0,-9.761993408203125
2021-06-08,161.1304931640625,163.97650146484375,160.90049743652344,163.20550537109375,163.20550537109375,68334000,AMZN,155.86697,172.40699768066406,0.0,-9.201492309570312
2021-06-18,173.99949645996094,175.35000610351562,173.6855010986328,174.34500122070312,174.34500122070312,104954000,AMZN,155.86697,185.92750549316406,0.0,-11.582504272460938
2021-06-28,170.8000030517578,172.39999389648438,170.67550659179688,172.1945037841797,172.1945037841797,44856000,AMZN,155.86697,178.6595001220703,0.0,-6.464996337890625
2021-06-29,171.9409942626953,172.80149841308594,171.15150451660156,172.40699768066406,172.40699768066406,41968000,AMZN,155.86697,179.25999450683594,0.0,-6.852996826171875
2021-07-01,171.73049926757812,172.85000610351562,170.4709930419922,171.64849853515625,171.64849853515625,40742000,AMZN,155.86697,182.83200073242188,0.0,-11.183502197265625
2021-07-09,186.12600708007812,187.39999389648438,184.6699981689453,185.9669952392578,185.9669952392578,74964000,AMZN,155.86697,166.37950134277344,0.0,19.587493896484375
2021-07-12,187.1999969482422,187.864501953125,184.83949279785156,185.92750549316406,185.92750549316406,51432000,AMZN,155.86697,166.57400512695312,0.0,19.353500366210938
2021-07-20,178.36599731445312,179.60000610351562,175.89999389648438,178.6595001220703,178.6595001220703,65114000,AMZN,155.86697,166.03399658203125,0.0,12.625503540039062
2021-07-27,184.9250030517578,184.9250030517578,179.3074951171875,181.3195037841797,181.3195037841797,82638000,AMZN,155.86697,162.09800720214844,0.0,19.22149658203125
2021-08-02,167.65499877929688,167.9459991455078,165.85000610351562,166.57400512695312,166.57400512695312,67078000,AMZN,155.86697,163.2935028076172,0.0,3.2805023193359375
2021-08-04,168.96749877929688,169.44400024414062,167.2779998779297,167.73599243164062,167.73599243164062,43678000,AMZN,155.86697,164.95899963378906,0.0,2.7769927978515625
2021-08-05,167.81100463867188,169.4499969482422,167.04600524902344,168.79949951171875,168.79949951171875,48670000,AMZN,155.86697,165.8000030517578,0.0,2.9994964599609375
2021-08-06,168.75,168.75,166.45199584960938,167.2469940185547,167.2469940185547,52752000,AMZN,155.86697,167.48150634765625,0.0,-0.2345123291015625
2021-08-18,162.09950256347656,162.7050018310547,160.0,160.06100463867188,160.06100463867188,56086000,AMZN,155.86697,174.20799255371094,0.0,-14.146987915039062
2021-08-20,160.19349670410156,160.3905029296875,158.78799438476562,159.99749755859375,159.99749755859375,67168000,AMZN,155.86697,172.85850524902344,0.0,-12.861007690429688
2021-08-24,164.0,165.77450561523438,163.72900390625,165.28900146484375,165.28900146484375,51036000,AMZN,155.86697,173.7895050048828,0.0,-8.500503540039062
2021-08-27,166.6614990234375,167.61599731445312,165.6875,167.48150634765625,167.48150634765625,48048000,AMZN,155.86697,167.7864990234375,0.0,-0.30499267578125
2021-09-02,174.73800659179688,175.59800720214844,172.75,173.156005859375,173.156005859375,58474000,AMZN,155.86697,171.2760009765625,0.0,1.8800048828125
2021-09-07,173.89999389648438,176.4044952392578,173.8470001220703,175.46449279785156,175.46449279785156,54758000,AMZN,155.86697,165.79800415039062,0.0,9.666488647460938
2021-09-10,175.0915069580078,175.42250061035156,173.14549255371094,173.45750427246094,173.45750427246094,47946000,AMZN,155.86697,164.16299438476562,0.0,9.294509887695312
2021-09-20,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,167.7864990234375,93382000,AMZN,155.86697,162.31500244140625,0.0,5.47149658203125
2021-09-23,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,170.8000030517578,47588000,AMZN,155.86697,164.9929962158203,0.0,5.8070068359375
2021-09-24,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,171.2760009765625,42324000,AMZN,155.86697,170.4510040283203,0.0,0.8249969482421875
2021-09-28,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,165.79800415039062,88616000,AMZN,155.86697,172.20750427246094,0.0,-6.4095001220703125
2021-10-07,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,165.1215057373047,48182000,AMZN,155.86697,172.32850646972656,0.0,-7.207000732421875
2021-10-12,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,162.3665008544922,36392000,AMZN,155.86697,165.6374969482422,0.0,-3.27099609375
2021-10-13,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,164.21400451660156,48402000,AMZN,155.86697,169.1999969482422,0.0,-4.985992431640625
2021-10-14,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,164.9929962158203,42190000,AMZN,155.86697,173.85000610351562,0.0,-8.857009887695312
2021-10-15,165.5709991455078,170.52099609375,165.1999969482422,170.4510040283203,170.4510040283203,103598000,AMZN,155.86697,175.94949340820312,0.0,-5.4984893798828125
2021-10-21,170.71249389648438,172.01400756835938,170.14999389648438,171.75050354003906,171.75050354003906,37628000,AMZN,155.86697,173.625,0.0,-1.8744964599609375
2021-10-27,169.39999389648438,171.85000610351562,168.57249450683594,169.62449645996094,169.62449645996094,54044000,AMZN,155.86697,177.4499969482422,0.0,-7.82550048828125
2021-10-29,165.00100708007812,168.74099731445312,163.66600036621094,168.6215057373047,168.6215057373047,129722000,AMZN,155.86697,183.82850646972656,0.0,-15.207000732421875
2021-11-03,165.4499969482422,169.74600219726562,164.87600708007812,169.1999969482422,169.1999969482422,67944000,AMZN,155.86697,179.02049255371094,0.0,-9.82049560546875
2021-11-08,176.16200256347656,178.9499969482422,174.39300537109375,174.44900512695312,174.44900512695312,61480000,AMZN,155.86697,175.35350036621094,0.0,-0.9044952392578125
2021-11-11,175.64999389648438,177.16200256347656,173.37350463867188,173.625,173.625,45288000,AMZN,155.86697,169.489501953125,0.0,4.135498046875
2021-11-22,183.81900024414062,185.67300415039062,178.375,178.6284942626953,178.6284942626953,96844000,AMZN,155.86697,169.0915069580078,0.0,9.5369873046875
2021-12-23,170.42799377441406,171.97500610351562,170.14999389648438,171.06849670410156,171.06849670410156,36788000,AMZN,155.86697,162.13800048828125,0.0,8.930496215820312
2022-01-06,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,163.25399780273438,51958000,AMZN,155.86697,143.97799682617188,0.0,19.2760009765625
2022-01-12,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,165.20700073242188,50030000,AMZN,155.86697,138.8455047607422,0.0,26.361495971679688
2022-01-21,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,142.64300537109375,163972000,AMZN,155.86697,153.2935028076172,10.650497436523438,0.0
2022-01-24,139.0,144.94500732421875,135.3520050048828,144.54400634765625,144.54400634765625,155624000,AMZN,155.86697,155.16700744628906,10.623001098632812,0.0
2022-01-26,144.75,145.18499755859375,137.31849670410156,138.87249755859375,138.87249755859375,95602000,AMZN,155.86697,158.10049438476562,19.227996826171875,0.0
2022-02-28,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,153.56300354003906,57684000,AMZN,155.86697,161.4915008544922,7.928497314453125,0.0
2022-03-14,145.9810028076172,147.4499969482422,140.88400268554688,141.85299682617188,141.85299682617188,74086000,AMZN,155.86697,168.34649658203125,26.493499755859375,0.0
2022-03-15,142.85000610351562,147.98500061035156,142.0,147.3665008544922,147.3665008544922,75584000,AMZN,155.86697,164.05499267578125,16.688491821289062,0.0
2022-03-16,148.5,153.14999389648438,147.35350036621094,153.10400390625,153.10400390625,84958000,AMZN,155.86697,158.75599670410156,5.6519927978515625,0.0
2022-03-17,152.6405029296875,157.49850463867188,152.13999938964844,157.23899841308594,157.23899841308594,72934000,AMZN,155.86697,157.7845001220703,0.0,-0.545501708984375
2022-03-25,164.0,165.36849975585938,162.25,164.77349853515625,164.77349853515625,49032000,AMZN,155.86697,152.78500366210938,0.0,11.988494873046875
2022-03-28,164.97500610351562,169.03750610351562,164.89999389648438,168.99049377441406,168.99049377441406,59854000,AMZN,155.86697,158.11549377441406,0.0,10.875
2022-03-29,170.38400268554688,170.8314971923828,167.86849975585938,169.31500244140625,169.31500244140625,66154000,AMZN,155.86697,153.9980010986328,0.0,15.317001342773438
2022-03-30,168.50950622558594,168.95050048828125,165.5,166.30099487304688,166.30099487304688,56168000,AMZN,155.86697,148.29600524902344,0.0,18.004989624023438
2022-04-08,156.75,157.36849975585938,154.2310028076172,154.4604949951172,154.4604949951172,46002000,AMZN,155.86697,124.5,-29.960494995117188,0.0
2022-04-19,152.0294952392578,158.6490020751953,151.55050659179688,158.11549377441406,158.11549377441406,54926000,AMZN,155.86697,108.85900115966797,0.0,49.256492614746094
2022-05-03,124.05349731445312,126.22049713134766,122.82499694824219,124.25350189208984,124.25350189208984,79134000,AMZN,155.86697,104.0999984741211,-20.15350341796875,0.0
2022-05-04,123.5999984741211,126.0,119.18299865722656,125.92849731445312,125.92849731445312,110746000,AMZN,155.86697,106.7750015258789,-19.15349578857422,0.0
2022-05-06,114.8499984741211,119.05049896240234,113.08149719238281,114.77249908447266,114.77249908447266,124260000,AMZN,155.86697,115.14649963378906,0.37400054931640625,0.0
2022-05-09,111.3125,114.0,107.95700073242188,108.78900146484375,108.78900146484375,128124000,AMZN,155.86697,120.20950317382812,11.420501708984375,0.0
2022-05-20,109.56849670410156,109.89800262451172,105.0094985961914,107.59100341796875,107.59100341796875,99500000,AMZN,155.86697,103.66999816894531,-3.9210052490234375,0.0
2022-06-02,121.68399810791016,125.61000061035156,120.04499816894531,125.51100158691406,125.51100158691406,100560000,AMZN,155.86697,116.45999908447266,-9.051002502441406,0.0
2022-06-14,104.19000244140625,104.87999725341797,101.43000030517578,102.30999755859375,102.30999755859375,69728800,AMZN,155.86697,116.33000183105469,14.020004272460938,0.0
2022-07-06,113.20999908447266,115.4800033569336,112.01000213623047,114.33000183105469,114.33000183105469,66958900,AMZN,155.86697,120.97000122070312,6.6399993896484375,0.0
2022-07-11,114.08000183105469,114.30000305175781,110.87000274658203,111.75,111.75,53487600,AMZN,155.86697,135.38999938964844,23.639999389648438,0.0
2022-07-13,107.02999877929688,111.77999877929688,106.01000213623047,110.4000015258789,110.4000015258789,61353800,AMZN,155.86697,139.52000427246094,29.12000274658203,0.0
2022-07-25,122.69999694824219,123.63999938964844,120.02999877929688,121.13999938964844,121.13999938964844,50221300,AMZN,155.86697,143.17999267578125,22.039993286132812,0.0
2022-07-29,134.89999389648438,137.64999389648438,132.41000366210938,134.9499969482422,134.9499969482422,148892900,AMZN,155.86697,138.22999572753906,3.279998779296875,0.0
2022-08-03,136.2100067138672,140.49000549316406,136.0500030517578,139.52000427246094,139.52000427246094,71827800,AMZN,155.86697,133.8000030517578,-5.720001220703125,0.0
2022-08-08,142.0500030517578,144.22999572753906,138.2899932861328,139.41000366210938,139.41000366210938,52229000,AMZN,155.86697,129.7899932861328,-9.620010375976562,0.0
2022-08-09,138.0500030517578,138.9499969482422,136.2100067138672,137.8300018310547,137.8300018310547,40434700,AMZN,155.86697,128.72999572753906,-9.100006103515625,0.0
2022-08-15,142.8000030517578,143.75999450683594,141.49000549316406,143.17999267578125,143.17999267578125,39014600,AMZN,155.86697,126.11000061035156,-17.069992065429688,0.0
2022-08-17,142.69000244140625,143.3800048828125,140.77999877929688,142.10000610351562,142.10000610351562,48149800,AMZN,155.86697,129.82000732421875,-12.279998779296875,0.0
2022-08-18,141.32000732421875,142.77000427246094,140.3800048828125,142.3000030517578,142.3000030517578,37458700,AMZN,155.86697,133.27000427246094,-9.029998779296875,0.0
2022-08-19,140.47000122070312,141.11000061035156,137.91000366210938,138.22999572753906,138.22999572753906,47792800,AMZN,155.86697,136.4499969482422,-1.779998779296875,0.0
2022-08-25,135.25999450683594,137.4199981689453,134.27999877929688,137.27999877929688,137.27999877929688,37496300,AMZN,155.86697,123.52999877929688,-13.75,0.0
2022-09-08,127.72000122070312,130.27999877929688,127.0999984741211,129.82000732421875,129.82000732421875,43988500,AMZN,155.86697,114.80000305175781,-15.020004272460938,0.0
2022-09-09,130.91000366210938,133.69000244140625,130.75999450683594,133.27000427246094,133.27000427246094,49387600,AMZN,155.86697,113.0,-20.270004272460938,0.0
2022-09-26,113.30000305175781,117.33999633789062,113.12999725341797,115.1500015258789,115.1500015258789,62723300,AMZN,155.86697,113.79000091552734,-1.3600006103515625,0.0
2022-10-03,113.58000183105469,116.91000366210938,112.44999694824219,115.87999725341797,115.87999725341797,50941900,AMZN,155.86697,119.81999969482422,3.94000244140625,0.0
2022-10-04,119.88999938964844,123.0,119.79000091552734,121.08999633789062,121.08999633789062,62812600,AMZN,155.86697,120.5999984741211,-0.48999786376953125,0.0
2022-10-05,118.58000183105469,121.75,117.69000244140625,120.94999694824219,120.94999694824219,48217500,AMZN,155.86697,115.66000366210938,-5.2899932861328125,0.0
2022-10-07,118.0,118.16999816894531,113.87999725341797,114.55999755859375,114.55999755859375,54678000,AMZN,155.86697,103.41000366210938,-11.149993896484375,0.0
2022-10-10,115.0999984741211,116.25,112.43000030517578,113.66999816894531,113.66999816894531,42339700,AMZN,155.86697,102.44000244140625,-11.229995727539062,0.0
2022-10-12,112.48999786376953,113.83000183105469,111.4000015258789,112.9000015258789,112.9000015258789,45728700,AMZN,155.86697,92.12000274658203,-20.779998779296875,0.0
2022-10-14,114.0999984741211,114.95999908447266,106.5999984741211,106.9000015258789,106.9000015258789,67737300,AMZN,155.86697,90.9800033569336,-15.919998168945312,0.0
2022-10-17,110.11000061035156,114.19000244140625,110.08999633789062,113.79000091552734,113.79000091552734,62782000,AMZN,155.86697,90.52999877929688,-23.26000213623047,0.0
